order_id,products
3159754,19660 23025 43654
898751,4957 13176 18523 30340 42372 43100 48626
609028,22802
3381973,24339
2692381,13176 18670 21903 22935 24964 48364
1389621,4210 23909
1759588,25421
3119674,2876 24852 38966
2650225,22935
1583405,24852 40174
2527669,18027 24852 47209
829831,18465 19173
1974791,13176 21872 25195
2463729,30597
3075546,28204 47626 47682
850016,44632
655026,40363
2032795,38689
2531782,5258
18511,5785 6656 23543 31720
2971578,21137
1457834,4472
2507000,22382
855470,40709
2871104,14084 24852
2394359,47977
1422646,16696
790188,47766
554615,3957 4809 9839 13176 35547 37646
2516832,24852
2592555,4920
2646424,29824 32465 41665 48527
328380,22362
3416252,38988
2316524,5876 30391 39877
2332081,27845 28593
128718,19660 43858
652329,24852
241549,13176 32740 47209
2895196,19678 22959 46654
1798636,46842
2245562,43154
1612574,30633
2178758,13083 18523 26620 33787
3351817,19660 22802
307795,5785 7412 12075 19677 24852 26209 38164
1850875,11123 13176 23909 38400
2288193,329
1747925,27086
100242,8153 9387 12341 14633 24852
931161,47766
1932286,23763
2374903,17279
864288,24852
386529,31764
2912346,45123
760278,4663 4778 11123 12253 13375 31231
2043444,10331 37022 42342 49235
2548783,11520 13176
2449064,33198
3257766,24186
691418,1463
483009,4920 24852
1922767,34321
1286139,3990 45036
1841416,24852
1865989,16797 43352
1372300,9076 31040
811966,24852 25965
1403514,18362 40310 47766
1962564,36606
1236656,24852
2809683,1181 24852
1642111,46026
1914054,49235
2131372,24184 26604 44142
2983438,39276
2715355,36550
1674802,16797 27845 47156
2131600,5450 29837 41169
3068613,19660
2837358,27966
659604,19742
3373849,15842 22935
2090192,24852 27845
2102988,5785 21137 30117
345250,14882
2316679,4920 8518
2938851,6948 13176
3288293,46667
428012,27086 27744
1929905,13176
2226574,4210 6680 34234 38400 41844
2829473,9623 48015
1544732,24852
2652486,13176
35417,3776
36791,1402 15981 32655 34525
402750,19660
1901265,38275
217758,6568
236890,32402
426053,22878 23621
25009,34050 35752
1975521,36316
1623958,14947 28985 30489 48679
1961313,19348
2941775,25718
1955836,11520 24852 47766 47900 48857
3078569,8859
2651014,35914
2549785,21137 28745 29447
2801024,41400
2477116,594 5612 9447 14858 18281 21573 43263
1686381,27730
2010106,21137 24852
1122243,24852 40604
2345359,35951
1363922,3990 24852
1175363,13176 21137
53212,43735
388134,12341 35561
1346763,9076 28553 31506 46802
564965,1017 17758
1398220,24852
1627701,46149
2289908,13176 20955
2491389,35306 36189 43749 44765
1784615,18023
3178709,2962 25890 47144
1379700,14947
1593619,13166 14947
1230754,34335
2259176,10957
3395627,45051
385718,5750 22610
2723636,44765
1114356,24852
775616,42719
218068,39409
3217979,27521
1924067,20876
3125102,22035 27966
1628115,3693 7606 9389 9901 29392 35915
2951085,16797 37011 47766
2217235,8174 13176
3209394,1181 6473 21616 29615 35914 36186 43772
2328202,35628
334723,945 8732 30696 42936
1182674,20161 24852
1015255,47766 49610
1252726,24852
260604,24852
1183144,11520 22825
2034122,21938 22935 39877 41950 46139
2995012,9934
2235856,24852
2626477,13176 27845
3219941,49235
1349266,33754
958572,13176 14447 16797 22915 39877 47029 48726
1929742,24852
3049249,3696 47672
1304011,47766
3363581,6758 12341 31506
2689338,28842
3123398,17429 24852
345109,21903 24852 39877 46802
3155159,7600 14147 17316 26510 37542
1690041,7781
1551114,13176 16797 43352
1124713,26604
2069786,26604 27845
1698068,37215 47144
2782688,12606
1353963,27104 39877 42265 46906
136247,18488
91860,24852
1332065,4347
977196,39643
839312,17334 23955
745374,8424 19348 24852 28204 44799
1852780,13176 15630 21445 24082 30565
1678456,8571 12341 13176 21292 29223
1539024,16797
3378478,8812 21963 37164
341379,10070 24799 32331 42450
2685573,10199 47766
794961,39863
870024,32478
82368,13176
2586283,4210 11281 21709
3159958,17807 21137
895588,13578 34050
1695792,2361 5479
3040225,21267
2624162,45603
120477,27845
2761077,13176
2111539,47141
1816851,19660 22170
137328,45007
2157292,4605 35221
26483,24852 35503 47766
2680296,37919
2092049,10032 15902
360531,27683 35887
3253990,49235
22240,6789 15221 17691
3083327,8571 19691
558914,23630 40174
2084069,13176 27845 33198
1115897,13176
1981365,21903
2298770,16365
2450118,19660 24852
1043602,25466 35221 45158 47626
2260641,15902 19734
986139,42504
1151812,35221
3293928,2124 2344 5450 13646 17316 31343
628067,8478 11452 14399 18566 20144
309563,30169
459024,24852
1897977,683 12606 12817 24852 32429 45007
2374788,10749 13176 21137 27966 33198 33572
2360251,12384 13351 18926 33754
925132,34565 37718
2391182,9430 17791 17794 26209 46106 47144 47766
1499359,24852 38664
2314890,196
1762857,21137 39180
2746287,22929 24024
2437750,29447
898944,17948 35547
351866,13176
626911,27845
2919184,30489
2546650,45916
2142944,49683
1092018,18691 24852
2558125,22959
2838771,28156
253338,23763 24852 41273
3020784,30252
13533,7380 17341 17795 21397 29925
586154,19660 26209 26634
2543739,47931
1481098,18362 35221
2482768,4210
659310,13176 28458 30391 31461 33754 46654
730833,196 37710
2155268,486 5646 19298 24852 27695
359744,13176 24024 48094
942761,30442
2581776,1463
1916647,24852
330246,47626
2497431,5479 21903 27086 43654
3167041,8204
2659096,4210 34969
291639,5120 13176 21709 22963 30233
917676,47209
2825211,196
2468539,29447
2613280,24852
83993,8518 17794 20314
66220,21883
2372496,3407 13083 44053
86375,13176 28590
1760672,27845
1976661,24852
2488700,16797
2166601,47766
3262086,24852
1857344,12440 13176 27521 47626 47766
2718041,3721
1727,12218
1398784,21137
3295181,19887
551301,13176
1227218,13176 39721
42206,21038 42445
1596150,27360 28634 45239 49354
1313432,8667 13245 36939
909645,27845
256233,29615
205359,24852 43662
1224596,726 44632
2972482,5640 21903 24964 45223
2548543,5785 21903 28204
1038766,44632 47626
647475,14947
965739,34126 43961
1484850,11073
865291,27845
2521698,21067
923916,5976 12565 31717
2786258,4920 13176 21137 21903 27966 28756 30391 40063 40706 44632 46979 47042 47626
2172658,2693 48559
2591811,7520 21137 27521 39877 47209 48745
371218,12500
2221238,13176 38689
697622,47766
1412079,40910
3065805,16154 47209
242310,19660
2341560,24964
2478616,21903 32303 37646
406793,47766
570831,21137
1300608,13176 24838 34658
538430,13176 15872 45007
785845,27845
1140698,196 8859
1592588,11874 23375 28204 36436 39275
176457,8859 24852
2728394,14084 15700 28593 32689 34262
2167252,24838 24852 46047
2463338,29487
413781,13176
3053732,36127
2438454,8467 11676 37722 40535
3102453,24852
2382223,8859 19660
2671177,7963 13866 29487 43154
109448,8571
896113,12237 26949
1191029,5547 27845 35628 37940
1951514,13870
2935741,2086 16415 24269 36676
2595266,5077 21410 24852 39408
2165573,40910
948975,7029 26738 31853
2134690,2855 13176 19057
3062746,20114 22935 35163
1219280,24852 30962
1557415,19173 28204 48144
1265357,25986 30353
1612877,43154
986163,24852 28465
1710996,4274 24363 24852 27247
1004689,11777 18027 33055 37158 43643
33951,36011
1363890,32455
380488,6184
3404750,329 5479
2112588,17902
2442603,13176 18465 27845
1865349,3957 26165
1968160,16797
2108076,29103
2385002,27845 46906
1753432,9122 18465 21872 21903 24852 32578 45104 47766 49683
484916,28204
297962,3782
2061304,4451 13176
1924737,47766
844029,32109
2019800,21616 31299 46194
1969326,25533 31640 34448 47209
2407058,5550 20082 39275 41658
415981,43154
1878141,432 24852 28204 33540 33754
3008925,27845
2905196,2962
470200,21616 21903 24852 31394
1267019,13176 27521 36164
3168851,47766
2980832,3952 7026 13166
2339163,4920 11365
1438256,26165
1494816,24235 24852
3183105,29503 32235 47977
2259040,27845
1671226,23504
1600430,5612
822794,7393 28836
2598495,26209
746521,37691
1689677,14947 21709 44632
1141308,21936 24852
568837,4210 12341
2138233,26317
2174224,5031 13517 26209 27730 30489
1595359,196
522069,21616 24852 26209 30489 32747 47626 47766
2882161,38383 42557 49235
1002127,1940 13176 16797 37104
2066386,18465
288375,4724
66818,35221
2447363,39928
1268269,33787 47087
2032416,9421
208105,24852
1984604,1940 6052 36107
252568,5769 6184
229137,15772
118808,19660
2408257,13176 21137 27966 49683
1929577,13702
3087180,13176
2582860,13176
2742228,5876 41950 47209 48186
2267907,8800 19977 45596 49520
2447876,27690
1398787,26856 32141
1729086,13176
1395798,13176 42585 46325
1746226,9076
703711,45066
1321961,12341
2263137,1463 13176 21903 47209
884262,13176 41806
834270,14218 39190 49683
1671618,16797 24852 29594 38689
1567445,22035 45007 45066 47766
723052,39972
552241,24852
1341899,21903
2540763,5077
2635748,26165
1320693,17313 39534
2366233,49235
821643,8048 8571 13176 37687
1056308,9507 15693
318284,23094 24852
1780626,7483
1066691,13176
245151,11712
1707296,18362 21938 24852 42445
42002,8228 8475 27710
15375,8048 43352
1972650,432 23634 24852
1204913,13176 43352
2730701,24852 42701
2235709,24838 33198
2462540,16797
2258697,33642 40174
2184061,13176
1388504,2979 3579 9554 25424 29270 49368
2430302,9839 21137
2094824,13176
1217963,117 13176 16291 19057 44661
792847,20073 47766
468023,9387 28221 39408
1454815,1463 24852 40376
1734998,15592 19057 27966 30489 43961 45104
1713733,27845 41290
2692903,47626
1671943,13176 26604
501291,12384 21137
2611956,13176 45223
2398555,5450 25890
2353991,25477 30233 49610
1407915,36274
3271324,27325
1184113,19354 24026
3249666,36929
723948,3108 5450 19348 20156 20378 22831 24852 29487 45930 49306
2899653,14161
1115320,5612
2168908,34497
380200,24852
474475,6492 24852 28476 29447 30233
2990629,18501
3230728,5077 14379
3134015,21903 37687
3263094,17617
3157020,3339 13535 29987
1458147,14778 24852 33548
1252152,24964 27104
1766981,19660
130516,29487
996485,2210
3369309,20518
3130800,24852
1872951,24852
1730085,13176 32655 47209
728207,6347
2399236,1940
74088,329
1984216,45 36216 40852
2679508,24508 33671
821963,24852 34668
1572118,14446 22122 24852 27845 38192 43875
2063524,4472 15700 17902
3229148,24852
3312345,46979
3280704,27845
1803429,26530 29837 44570 48205
1346982,24852
2917205,17341 47626
3377162,28481 41220
168323,8390 8590 49239
1005526,16797 49520
3327760,24852 39180
503675,16528
457661,23288
1732590,12099 27086 47766
560375,43445
1614592,24852
1836540,27521
55786,27845
547465,24852
2307375,39475
184281,21174
2852208,13176 23288 46654
1663157,14875 28881
1788079,10957
2372440,26324 30252 37646 38689
2870530,93
114223,13176 19660 33198
1183929,24852
3188785,27086
326880,11520 37067
646357,49235
89520,25952
1718684,21137 22035 27845
310482,34270
1033678,17957
957295,6184
2788491,21903
937047,24852
2480636,21903 24852 27521 48186
3058664,6184
318189,26452 37646 39329 40706
1044785,43394
2140972,12384 26209
26301,47766
278298,6287 13176 18362
851432,1546 13176 17706 19208 26209 47209 47325
687315,5876
827063,8518 13176 22935
2729022,5120 34335
1824029,13176 21137
717754,25340 27086
868351,6104 28199 38689 47766
913862,21903 45104
2309177,23102 24004
1979229,21137 27966
2135858,7693 41565
3048489,42265
2290949,39408 39947 49235
3162545,10749 21903
2674045,13712 21497 21903 49416
44811,5450 24810 44632 45066
1577067,8518 24852
635879,27360 47842
2628649,17828 21903
511455,14218 17160 48287
1221612,28289 47209
2449420,6656 26604 44632
3100289,11452
1446521,30776 33198 47943
939076,47977
2569620,6287
2486586,9124
3143815,32478
1926904,24852
1121440,3957 6046
401443,16797 18564
2298279,1695 13147 27086 38311
1816381,14218 24852 47766
199724,14233
1412640,13176
247493,19894 47209
2301915,4142 19348 21903 32478 43961
944331,21137 28985 35504
2312281,5479
3347388,5068 21137
1493394,13176 14084 27325
1553442,36127 40174
2070729,11712 17429
3249474,24852 47141
2795804,35951 49235
1007692,24838 47766
851374,12341
289564,22959 47141
378476,47766
3319245,4793 6317 15399 21137
2841114,44683
2172979,13176 49235
1836586,16797 24852 39448
1425474,16387 47209
2406942,8087 31981
2894915,15074 17333 21137 21497 45066
616144,3296 13225 15155 21709 40997
943830,8481 9810 24699
1960088,2661 5250 11688 19348 22227 33716 47717
358558,46654
2380653,36076
2954869,3957 5876 27966 35951
1222618,11710
359087,16797 20489
1620918,30639
501143,20940
3096005,44310
46789,21903 30391
1081599,329 20148
952402,38273 47766
3262194,6341 16617 27845
1185687,13176
1265643,44799
2341390,14999
3380090,4472
2068596,14114 15820 18104 20955 24852 27102 30668 35171 40310 49610
1171812,12341
745943,14084
517135,35535
415723,39275
1522890,5077 16848 21573 24184 24852 29487 31495 31612
1773736,432
2776436,4138 9390 14488 18095 25330 26128 33647 44008
1760498,18288 24852
1063545,5479 27086 38885
1802689,15526 16249 21616 24852 33198 47766
923048,17191 44632
2354891,39275
3181932,5818
86276,13176
836616,14111 19348 23763 24852 47766
3005111,21019 31040
142291,21616
1354083,10761 22123 25146
376826,5876 9421 13176 32537 47209
2031933,26587 40177 41192
137916,44632
1482630,40009
3405561,5077 29503
254272,21195
1602660,196
782013,44632
1180530,5463 22035 25295 46616
1660933,14084
2952987,23044
626295,44632
2657479,5479 35503 46676
3183672,46676
2449097,13176
2155335,47766
3066374,13176
973847,24852
2264377,24852
2134516,47526
2474991,10070
899305,4210 28204
2607123,6347 28613
1238056,27845 29691 44008 44275
3072539,45007 45066
2207313,4162 11069 12686
1753072,24852 42078 42352 44536
2722548,47209
1617551,4472 5785 8758 8986 13176 36036
1064461,5488 17334 35761
1627865,21903
644072,15424 19057 27729
1943020,16466 27845 31657 32230 43788
841865,1158 9076 27086 35383
700851,22035
169613,11937 26131 31042
3333180,7533 13790 14233 14788 24852 24954 27841 29487
1890343,4895
1439331,24852
2865338,40137
983729,48335
859838,17191 44632
2540104,44177
1634345,11986
3163758,14218 28985 29307
951304,21938
3021574,18727 27845 47766
1660641,22142
382330,37766
1047645,13176
1075818,20919 24852 42972
1977374,18465 21137
2454946,7521 24838
1232594,329 16341
2373795,8518 16349 47766
896971,8736 13176 21137 27966 30233 36865 44632
2010577,14036 26209
2491033,13176 21267
3364288,7963 16797 24852 26165 28985
2089740,13176
3401108,1443 13166
324825,21333 25146 36664
1376638,3298 22802 35652
700803,27845
1411185,15937
2508357,14992 24852 47626
1860692,196 13885
222269,13176 21288 39275 43352
212472,21704 24852 45282
1161404,1463 13176
2828192,21572 23909
2055383,1463 27086
2878332,38248
2938654,24852
1335202,3599 11109 11520 13176 35140 45948
3311586,13176 21137 47717
542502,8424 14696 21903 26165 27531 30776 33000 40233 47766
2700234,3957 5450 10749 39928
282814,47766
1411594,24852 38200
584036,10673 33651 45483
3304723,24852
3329139,196
1915374,27423
1737644,27325 40425
3083034,18838
1251714,9547 18019
558149,24852 38291 41651
14407,38689
2447299,10814
3180212,13237 38400
1647562,8424 9584 24852 31439 34487 48205
1855971,13176
3261080,1848 5112 14111 37066
262958,3318
2337544,5212 24024
613422,6350 21201
1639430,287 20463 25691 27316 33827
875142,3957 21903
2458385,13176
2099938,11422
2227177,7533 9508 41148 43279
2341769,28823
1011769,28204
2836954,1511 4920 21137
2336825,5120 13176 21903
1995141,8518 25466 47042 47209
2878043,3957 5785 30639
738586,1194
2845550,5450 24852
2136862,41488
1864919,5120 15290 29370 40363 45066 47209 48726
